user_id,favourite_fruit
34310,peach
34378,banana
67870,banana
47968,banana
28812,banana
6937,banana
68945,apple
46019,banana
27559,peach
1806,peach
116109,apple
116195,apple
87421,apple
83204,apple
21724,orange
20913,apple
20971,banana
25051,apple
83895,orange
29400,banana
35117,peach
35153,banana
10301,banana
2255,peach
28449,banana
75583,banana
122835,apple
122950,banana
122975,banana
28051,apple
28079,banana
31593,banana
85367,banana
42275,banana
108409,banana
115614,banana
115796,orange
23877,apple
55859,banana
14522,banana
14361,banana
122381,banana
122290,banana
122233,orange
105580,orange
81524,banana
27568,peach
105694,orange
121,banana
50097,banana
77673,banana
77571,banana
49707,peach
49724,peach
23605,peach
3481,apple
15669,apple
20246,apple
97636,banana
113639,apple
113707,apple
113829,orange
23476,banana
6356,banana
61374,banana
55625,banana
60863,apple
1911,apple
15258,peach
72192,banana
72268,apple
72255,orange
31155,peach
31153,banana
31252,banana
106224,banana
106231,orange
102336,banana
123113,apple
123164,banana
61685,apple
104592,orange
104760,banana
104619,banana
83441,orange
31377,banana
76366,orange
114293,peach
104395,apple
33991,peach
40218,banana
113879,orange
113915,apple
76519,banana
76486,banana
61500,banana
47818,banana
77393,banana
77449,banana
108802,apple
98000,orange
39763,peach
39810,banana
39828,apple
43790,banana
43726,apple
101103,orange
66464,banana
6998,banana
43836,orange
105132,apple
51101,apple
55581,banana
43858,peach
104886,orange
3271,peach
3286,apple
3268,banana
96507,orange
21277,banana
15522,banana
15497,banana
97526,orange
97559,apple
97539,banana
50087,banana
44226,orange
40519,apple
40552,banana
61117,banana
51006,peach
51183,banana
51164,banana
39983,banana
3174,peach
3237,peach
115080,apple
106016,banana
73592,peach
96160,apple
113258,banana
95825,peach
102167,orange
102209,apple
96864,apple
35335,banana
58179,apple
58252,banana
3107,banana
5294,banana
25936,banana
35679,banana
5378,apple
58803,peach
38346,banana
38377,banana
32791,peach
12288,peach
3573,orange
12381,banana
12422,apple
58616,banana
31919,peach
53242,apple
40138,apple
53188,banana
44065,peach
16569,banana
38503,banana
18246,banana
52986,banana
53030,banana
2522,peach
12773,banana
9437,banana
9454,peach
2326,peach
45410,peach
42079,apple
27121,banana
70122,apple
16551,peach
16466,banana
45752,orange
45662,banana
21719,banana
42522,banana
98380,orange
58300,orange
32321,orange
56232,banana
72450,banana
68564,banana
84102,orange
50225,apple
59063,apple
1058,banana
62984,orange
49032,peach
52799,banana
64197,apple
14288,banana
5820,banana
36502,banana
61779,banana
74509,orange
67390,banana
32661,banana
18769,banana
53351,peach
20955,peach
23145,apple
48975,orange
69887,banana
56189,banana
19411,banana
19366,banana
94495,banana
94602,orange
59033,banana
49407,peach
48463,peach
45170,peach
49366,apple
33399,banana
46537,peach
35871,banana
24813,banana
22485,banana
25035,apple
25140,banana
38164,banana
26509,apple
26571,banana
26523,banana
18701,apple
18715,banana
71022,orange
38564,banana
110210,orange
120403,banana
25852,peach
120584,orange
5931,orange
5089,banana
17907,banana
63461,banana
18300,banana
52880,banana
52905,banana
52677,banana
64511,banana
56676,peach
7799,banana
49602,orange
49674,orange
12684,apple
12667,banana
123,banana
33986,peach
34075,banana
34151,peach
30391,banana
85270,orange
16630,peach
16621,banana
98778,peach
17243,banana
40163,banana
69600,orange
27273,orange
27337,orange
27307,banana
27291,banana
19302,banana
70381,banana
70477,banana
24528,peach
70667,banana
60186,banana
120985,orange
24875,peach
24882,banana
7575,apple
7559,peach
61147,apple
81593,banana
110942,banana
48199,banana
31248,banana
98196,banana
98285,banana
7959,banana
14233,peach
33531,banana
33553,banana
7270,banana
29741,banana
1685,banana
56809,peach
29114,banana
44549,apple
92476,apple
72922,apple
93075,apple
45038,apple
4246,peach
59226,banana
73693,apple
73739,apple
73733,banana
41712,banana
38403,orange
55054,banana
64627,orange
56563,banana
84244,banana
5598,orange
18177,banana
27579,banana
32918,peach
26940,banana
21653,banana
26953,orange
27025,orange
27196,banana
76124,apple
31343,banana
38420,banana
38569,banana
67410,banana
83941,banana
55380,banana
33027,banana
33141,banana
27749,banana
18721,peach
33362,banana
33375,banana
33378,banana
33422,apple
45475,peach
120380,banana
120204,banana
35376,banana
13436,banana
42744,banana
54863,orange
56518,banana
9941,banana
99097,banana
57602,banana
13113,banana
13122,peach
73117,apple
73068,orange
37515,orange
15970,peach
35582,banana
35591,banana
48990,banana
57493,orange
70847,banana
40768,apple
55406,peach
93203,banana
34193,banana
20785,banana
29963,banana
32839,banana
64035,apple
61876,banana
19764,banana
17973,banana
21582,banana
110376,apple
20213,banana
76174,apple
82320,apple
90555,banana
90677,banana
37600,banana
8225,apple
81695,banana
114901,apple
83587,apple
83727,orange
26383,apple
80173,apple
80113,banana
56775,banana
111508,apple
111383,banana
19640,peach
19675,peach
95189,orange
63412,apple
119360,apple
119239,banana
119344,banana
119231,orange
79629,orange
82568,banana
92024,banana
55149,banana
26052,banana
18524,banana
18410,banana
81605,banana
81673,banana
52173,banana
118395,apple
118298,banana
17195,banana
118293,orange
76399,banana
74356,peach
110502,apple
110503,apple
102223,apple
75587,apple
78078,apple
22177,banana
15527,apple
38588,banana
72763,banana
119681,orange
119751,orange
110031,apple
109963,orange
73141,apple
73139,orange
18985,banana
47533,banana
9759,banana
24292,banana
43529,banana
43513,banana
80468,orange
80426,orange
80508,orange
4477,peach
55759,banana
61559,banana
16779,banana
13164,peach
13193,apple
13158,apple
13179,banana
4544,peach
47463,banana
105035,apple
118828,banana
118841,banana
118614,banana
25727,orange
82096,banana
40235,banana
87872,banana
80659,apple
77751,orange
80672,banana
70926,orange
18819,peach
18839,banana
18879,banana
47255,peach
47237,banana
66756,banana
66765,banana
47612,peach
30989,banana
104015,banana
3837,apple
111902,apple
62178,banana
30854,banana
30856,banana
12152,banana
76527,banana
80852,banana
81009,orange
54679,banana
54800,banana
30959,peach
30753,banana
74823,banana
54587,banana
61058,apple
30460,banana
28655,banana
30553,banana
89190,orange
88869,orange
56041,banana
62070,apple
21526,peach
121753,apple
121727,apple
74782,orange
74704,orange
32568,banana
38871,banana
67038,banana
105125,apple
63281,banana
75350,orange
63263,apple
76120,banana
82347,orange
25303,peach
17042,banana
66735,orange
15286,apple
73378,banana
73405,orange
67396,banana
5502,apple
82127,banana
47091,banana
43132,banana
15311,banana
22037,banana
22113,banana
48578,banana
22142,peach
52120,peach
103803,banana
20926,banana
14881,banana
1500,peach
21891,peach
21991,banana
21915,banana
21867,banana
25474,orange
74572,orange
67217,apple
22600,banana
64810,apple
122144,apple
67193,banana
104437,apple
7000,orange
105361,banana
104531,banana
56386,apple
11076,banana
37409,banana
46941,banana
44477,banana
39529,peach
39533,banana
50952,banana
42926,banana
42976,orange
43007,banana
10929,banana
109245,orange
106766,banana
62128,orange
32703,peach
32617,banana
32176,orange
107083,apple
78460,apple
105423,banana
48550,apple
13537,orange
41070,banana
19961,banana
20111,banana
9141,banana
29877,banana
29893,banana
20554,peach
8544,banana
65394,apple
65305,banana
37063,apple
106930,apple
107076,orange
42072,banana
41020,banana
25537,peach
6070,peach
6108,banana
81973,apple
77781,banana
71313,banana
11396,banana
54151,banana
59865,apple
59884,banana
59905,banana
14274,peach
21566,apple
32324,banana
37269,banana
57436,banana
57460,orange
109900,orange
56982,banana
115412,orange
115542,orange
104604,orange
41338,banana
4934,banana
57312,peach
57259,orange
29464,banana
29472,banana
17877,banana
25578,banana
74381,banana
54496,peach
74257,peach
74174,banana
87310,orange
74006,orange
86457,banana
32068,banana
56239,apple
65528,orange
13701,banana
109390,orange
109370,apple
46279,orange
7481,banana
6430,banana
6413,orange
11253,peach
11240,apple
68325,orange
13647,peach
13771,banana
79285,banana
15013,peach
99112,banana
36901,banana
3448,peach
18615,peach
23272,banana
23354,banana
46621,banana
46844,banana
10681,banana
10755,banana
59783,banana
47883,banana
85166,banana
85032,apple
20837,banana
48174,banana
65051,banana
23608,orange
111634,apple
60217,banana
60281,banana
78043,apple
30013,banana
31716,peach
107722,peach
41732,orange
101563,banana
107762,orange
117717,apple
117710,orange
117833,orange
17493,banana
101346,peach
111789,banana
2585,peach
101472,banana
84602,banana
84728,banana
7160,peach
41613,apple
40804,banana
40815,banana
50533,peach
62249,peach
52637,peach
13955,peach
14004,peach
100188,apple
23113,banana
108302,orange
6564,banana
102566,banana
52227,banana
21367,banana
21384,banana
22888,banana
74586,banana
1286,apple
107295,banana
107212,orange
107362,orange
56790,orange
66214,apple
25332,banana
2748,banana
116677,banana
116970,banana
116757,orange
100451,banana
100462,banana
79906,orange
36029,banana
103128,peach
108885,orange
108826,banana
108730,apple
6272,apple
41171,peach
36829,banana
36770,banana
57710,apple
57718,banana
54186,orange
86005,banana
59652,banana
59609,banana
59562,banana
106858,peach
106800,orange
108965,orange
47097,orange
118039,orange
8394,banana
48415,banana
56329,apple
66033,banana
42475,banana
50016,apple
10643,peach
10576,banana
14258,peach
51850,apple
20355,banana
85734,banana
116351,apple
28106,banana
116519,banana
116402,banana
101176,apple
102959,banana
103278,banana
36685,banana
53820,banana
122462,apple
122475,orange
17083,banana
17092,banana
36985,apple
46813,banana
31497,banana
78607,orange
117064,apple
117173,apple
6813,peach
96596,orange
67934,banana
50071,banana
65915,banana
42536,banana
65689,apple
23807,orange
78450,apple
78427,orange
60365,banana
47840,banana
56600,banana
96915,apple
83135,orange
48074,banana
48184,banana
11840,banana
83236,apple
53455,orange
34742,banana
34804,peach
17300,banana
17377,banana
17394,banana
107662,banana
79515,banana
112839,apple
104482,orange
106542,peach
34876,peach
12200,peach
34854,banana
34910,banana
19978,banana
62608,apple
50271,banana
114452,banana
11963,peach
79087,peach
46327,peach
8695,banana
44641,peach
63138,banana
100836,banana
53926,banana
23524,peach
115914,banana
112828,peach
46595,banana
49930,banana
46284,banana
68425,banana
38818,apple
68292,banana
48006,peach
68818,banana
68645,banana
85631,banana
116184,orange
116285,orange
34689,peach
34683,banana
87575,banana
101535,banana
83322,banana
21027,banana
19603,banana
38675,banana
42445,banana
51692,apple
51716,banana
79551,apple
28621,banana
46718,banana
29207,apple
35129,banana
35156,banana
3940,banana
71844,banana
45800,peach
23722,banana
23739,banana
23757,banana
2142,banana
68496,peach
68574,peach
122961,apple
122731,apple
122821,banana
122981,orange
34448,peach
108097,orange
42145,peach
115738,banana
115828,orange
23918,banana
81463,banana
55847,banana
14392,banana
122284,apple
108108,orange
35423,apple
105584,banana
7292,banana
7309,peach
50079,banana
77671,banana
77580,banana
49805,peach
49693,orange
49769,orange
49800,orange
49796,orange
71730,banana
61165,orange
30799,banana
77107,orange
15815,peach
15795,banana
17248,banana
114845,banana
86179,peach
86209,banana
105522,apple
61340,peach
61382,apple
13848,banana
106411,banana
79923,peach
15300,peach
955,peach
72046,banana
40046,banana
31185,banana
31235,apple
51359,banana
3759,banana
75983,apple
106464,orange
27619,banana
77455,banana
13663,orange
36019,peach
36042,banana
76752,banana
76398,orange
16017,banana
114353,orange
114375,orange
104346,orange
104503,peach
40227,orange
39903,banana
1070,banana
75949,orange
75995,banana
60713,banana
76611,apple
76542,orange
40653,orange
97939,banana
97944,banana
43804,apple
32119,banana
109830,peach
101992,apple
56073,banana
56206,peach
56186,banana
56195,banana
66429,apple
55229,orange
53633,banana
85184,apple
51106,banana
44079,banana
77169,orange
36373,banana
5478,apple
106479,apple
24157,banana
104770,apple
96554,apple
96400,apple
96455,banana
61836,apple
17647,banana
15636,banana
97602,apple
97550,apple
97017,orange
96094,banana
44155,banana
39996,banana
22188,banana
40535,banana
61942,banana
3209,banana
115221,banana
113611,orange
115199,orange
75915,apple
96291,orange
914,orange
44389,orange
51019,banana
52828,apple
93170,apple
97648,orange
96635,orange
96623,orange
35815,orange
35685,peach
35686,banana
5319,apple
5385,banana
5373,peach
5368,peach
20298,apple
4666,banana
58849,banana
38311,peach
37492,banana
25059,banana
12337,banana
2375,banana
58709,orange
58461,banana
58512,banana
58457,banana
57519,orange
53582,orange
43793,apple
24812,banana
25845,banana
38079,banana
9423,apple
45443,banana
16542,banana
6069,banana
38695,orange
7733,banana
57034,apple
21193,banana
84201,peach
78354,apple
72464,apple
47956,banana
83813,apple
78530,apple
71871,banana
83871,banana
33325,banana
37827,banana
45547,apple
45599,banana
18050,banana
55606,banana
49036,banana
42182,banana
49056,banana
49083,orange
49094,orange
33857,banana
14884,peach
64067,apple
16381,banana
16382,banana
71854,apple
52166,banana
67046,orange
51189,banana
40599,orange
5016,apple
53413,banana
50988,banana
38771,banana
53366,apple
6558,apple
53364,banana
41206,banana
44332,orange
53319,orange
69744,banana
17212,banana
6271,apple
10375,banana
59859,apple
67295,banana
10322,banana
27359,apple
49363,peach
34942,apple
49394,banana
42093,banana
7950,banana
17978,banana
25629,banana
61419,banana
69180,orange
38188,peach
38226,peach
26487,banana
47642,banana
18716,banana
3188,apple
114742,apple
120449,peach
33847,peach
4481,banana
32479,banana
33476,banana
24303,banana
49271,banana
49281,banana
18451,peach
40201,orange
63565,orange
63475,apple
60959,banana
45911,banana
13368,banana
36867,banana
38114,banana
38098,apple
24683,banana
24684,peach
52889,apple
64436,banana
64420,banana
64458,orange
43710,apple
7848,banana
5779,banana
687,banana
40260,orange
49140,banana
49127,orange
37460,peach
62932,banana
3714,banana
33999,banana
34014,banana
25735,orange
34051,banana
34146,banana
34094,banana
14282,banana
34147,banana
58771,apple
16632,banana
24922,banana
26713,banana
98620,orange
98764,orange
69563,peach
69628,apple
9151,banana
44868,banana
19293,banana
65636,banana
37966,peach
94832,orange
62332,apple
10497,banana
105998,banana
50712,banana
23704,orange
7556,peach
77690,peach
97248,apple
111149,apple
79633,banana
102777,banana
47711,peach
19037,banana
98120,banana
98162,apple
6621,apple
22932,banana
20936,banana
26860,apple
44883,banana
40469,apple
27823,banana
37988,banana
81080,banana
81136,banana
64866,banana
58530,banana
64799,orange
92733,banana
73601,banana
73610,orange
27839,banana
64586,banana
64638,banana
63685,apple
39298,apple
48926,peach
48938,banana
34907,banana
45125,peach
45156,banana
53092,apple
10162,apple
27169,orange
8598,apple
10015,banana
38532,banana
38540,banana
38562,banana
31617,banana
50481,orange
83967,apple
79477,apple
27503,banana
19144,banana
33350,banana
33444,banana
120150,orange
43415,apple
118552,banana
120316,apple
13341,banana
13433,banana
13365,banana
45310,banana
45322,peach
29544,apple
64235,peach
10044,banana
5881,peach
15765,peach
60744,banana
35322,orange
6919,banana
24189,banana
35594,banana
47417,peach
57965,banana
9797,banana
1890,apple
61927,banana
47423,banana
71044,banana
9290,peach
528,apple
541,banana
13912,banana
48742,orange
70254,apple
50770,banana
74526,banana
94950,banana
32946,banana
32817,banana
33187,banana
64027,banana
11599,peach
56319,banana
19845,banana
5887,banana
26703,apple
6360,apple
13972,banana
26753,banana
85008,orange
110206,orange
67111,orange
84405,banana
84439,orange
82476,apple
89623,apple
37614,orange
120730,orange
120823,banana
26236,peach
76837,orange
73833,apple
74038,apple
45828,banana
80395,apple
81389,banana
81443,banana
38641,apple
19634,peach
11008,apple
119479,banana
5651,banana
54762,apple
119287,orange
91422,banana
26028,peach
18362,banana
18429,banana
81722,apple
75252,banana
56243,banana
111535,apple
80845,apple
118367,banana
118498,banana
118352,banana
120054,orange
96811,peach
110526,orange
70676,banana
55611,peach
70668,orange
51339,orange
77949,apple
95415,banana
60108,peach
37083,banana
119562,orange
119724,apple
119675,apple
119648,banana
101047,banana
76728,apple
44556,banana
637,peach
13963,banana
73268,apple
73345,apple
73210,banana
19042,banana
9722,peach
1403,apple
400,banana
25802,orange
25925,banana
25861,banana
9803,banana
43528,orange
43550,apple
28518,peach
80528,peach
80459,banana
11976,banana
4425,apple
66656,apple
64825,apple
66718,banana
16763,banana
47460,peach
118576,apple
54489,apple
100145,banana
118698,orange
88544,peach
79630,apple
75926,apple
2433,banana
80653,banana
80762,banana
57538,orange
47267,banana
47586,banana
61088,apple
110771,apple
110718,apple
42645,peach
111826,banana
111878,apple
24513,banana
80853,apple
80982,orange
22271,banana
22351,banana
115755,banana
60755,banana
114288,orange
119119,orange
66944,orange
30709,banana
74863,orange
26066,banana
30554,banana
30600,banana
89451,peach
89128,apple
84836,peach
83368,banana
89418,orange
103580,banana
121720,banana
121723,apple
40376,banana
67115,banana
60881,banana
111953,banana
75170,banana
95411,peach
76222,banana
72401,orange
82344,apple
82400,banana
25347,banana
1582,peach
46329,banana
50187,apple
49000,orange
73437,orange
62163,banana
78033,peach
11499,banana
40867,banana
40477,banana
43213,orange
8116,banana
22251,banana
52338,apple
48667,banana
103718,apple
103722,banana
56851,banana
38214,orange
103948,banana
103973,banana
21965,banana
21953,banana
21863,banana
48480,apple
48504,apple
29931,banana
55495,orange
121395,banana
8478,apple
67175,apple
62970,banana
15911,banana
122113,orange
121944,banana
4183,banana
56480,orange
112395,orange
112457,banana
1136,banana
899,peach
43112,peach
30359,banana
20588,banana
29006,banana
39456,apple
15206,banana
15630,banana
21654,banana
30243,banana
10942,orange
109261,orange
109167,orange
4728,banana
62149,apple
75437,apple
32705,banana
32700,banana
117511,apple
117568,banana
117371,orange
13525,banana
13443,banana
3725,orange
20007,banana
20017,orange
67616,apple
67581,orange
54920,peach
54941,banana
20652,banana
65221,banana
37049,banana
4962,banana
4803,peach
51604,banana
68378,orange
34808,peach
43772,banana
46929,banana
50972,orange
77921,banana
21455,apple
57134,apple
57101,orange
34812,orange
29126,peach
21501,banana
35882,banana
39594,banana
37249,orange
57401,banana
56730,banana
57621,apple
41288,banana
41324,banana
787,banana
59508,banana
54447,orange
99220,orange
87360,apple
62505,banana
86944,orange
74206,apple
86373,banana
62413,banana
62457,banana
62409,peach
17938,apple
8742,peach
8783,apple
109500,orange
109629,apple
11222,banana
79933,banana
13660,banana
79419,banana
85879,apple
99173,banana
36278,orange
36893,banana
23383,apple
23308,banana
52413,banana
29093,banana
60174,banana
29011,banana
3764,banana
10728,banana
17709,peach
17564,peach
42624,banana
22793,banana
65185,orange
36153,banana
79675,banana
111534,banana
111644,banana
1665,banana
30107,banana
101980,orange
107827,banana
40045,orange
107807,banana
60471,banana
112921,apple
76740,orange
117674,orange
117698,orange
117842,orange
17507,banana
17446,banana
17517,banana
1585,banana
97815,banana
56120,banana
111752,banana
2552,apple
84569,banana
8470,banana
41585,peach
50606,banana
2781,banana
62259,banana
62276,banana
100117,peach
79561,orange
102950,apple
108085,orange
108146,orange
108286,orange
102666,orange
52249,apple
21313,banana
4225,banana
21429,banana
9348,banana
22826,banana
22864,banana
107117,banana
107332,orange
56740,banana
2749,apple
100304,peach
102827,banana
116768,apple
116845,banana
53965,banana
56002,orange
45849,banana
30,apple
97555,apple
103224,apple
103220,peach
108777,apple
108773,orange
29632,banana
6336,apple
6267,banana
16949,peach
36745,peach
57716,banana
57740,banana
44120,apple
59587,peach
106689,banana
106826,orange
112990,apple
8409,banana
8359,banana
8433,peach
55839,banana
46668,banana
14182,banana
62752,peach
51844,banana
20411,banana
116594,banana
116412,orange
28491,banana
102796,apple
102985,peach
85423,peach
34543,banana
46773,banana
31435,banana
31464,banana
100589,banana
100880,banana
100858,banana
49834,banana
71290,banana
71083,peach
85702,apple
32433,peach
32454,banana
32186,peach
32216,peach
32140,banana
8180,apple
8210,banana
60705,banana
41662,apple
34570,peach
65978,apple
65892,banana
8906,apple
65697,orange
78585,orange
60300,orange
60358,orange
101932,banana
45931,orange
83111,peach
48099,banana
11766,banana
11907,banana
108560,orange
108363,banana
34752,banana
79214,banana
3493,orange
14421,orange
17370,banana
17365,banana
107472,banana
99622,banana
113042,apple
100622,banana
34909,peach
35026,peach
19877,banana
3629,orange
114512,apple
114595,orange
11961,banana
79007,orange
69130,banana
50498,banana
50520,orange
63336,orange
31865,banana
64337,apple
106995,banana
11128,apple
8722,banana
63016,banana
62949,apple
36978,peach
46434,banana
46510,peach
27706,banana
105967,apple
46155,banana
46276,banana
68344,orange
68424,orange
38757,banana
68197,peach
20825,banana
34376,banana
28139,peach
47974,peach
28806,banana
68866,banana
29141,apple
9508,banana
46048,banana
15884,banana
116200,orange
116211,orange
116212,apple
116243,apple
101552,peach
101517,banana
21047,peach
53713,banana
53791,banana
79494,orange
29366,peach
71817,banana
45812,apple
45833,banana
23825,banana
68535,peach
68560,peach
122796,apple
122879,apple
114824,banana
114675,banana
114702,orange
42172,peach
44394,banana
85437,orange
115705,apple
97991,banana
23972,apple
23915,banana
14430,banana
105635,orange
105774,banana
105692,apple
105668,banana
105735,banana
994,apple
1001,banana
42836,banana
71620,apple
71673,banana
61204,peach
61226,banana
15682,apple
15680,banana
114998,orange
97086,banana
114978,banana
86163,apple
3557,banana
97813,banana
97860,orange
7351,apple
60873,banana
13898,banana
13869,peach
55978,banana
55946,banana
36530,banana
36548,banana
72157,banana
31128,peach
31246,banana
31132,peach
18021,banana
106195,apple
106230,banana
123012,peach
123167,apple
99429,orange
114159,orange
114193,apple
9157,banana
61644,banana
61608,banana
104663,apple
104677,peach
72993,orange
51459,peach
31294,banana
31295,banana
114355,apple
104374,peach
40202,banana
74896,peach
75936,apple
113785,orange
114005,apple
76650,orange
41454,banana
40701,banana
40698,orange
36322,banana
77476,apple
77528,banana
113461,peach
80337,orange
113612,banana
43803,banana
56094,banana
55233,orange
7054,peach
105060,orange
96627,orange
105122,banana
77258,banana
36428,banana
106290,apple
24166,apple
104850,apple
104906,apple
96537,banana
61814,peach
97493,apple
97461,orange
97125,peach
97053,apple
50648,banana
40280,peach
43942,banana
3162,peach
115121,apple
115129,orange
75817,peach
50976,orange
113333,peach
113271,apple
58111,orange
58060,banana
102332,orange
96593,peach
96649,apple
96669,banana
96799,banana
58242,orange
58199,banana
4040,banana
35252,banana
35773,peach
2234,banana
17085,banana
9608,banana
9580,banana
12404,peach
58611,apple
58647,banana
44681,orange
53163,banana
37935,banana
44074,peach
58369,peach
14975,apple
46684,apple
43593,banana
58411,orange
40442,peach
281,banana
12539,peach
12561,peach
53026,orange
8584,peach
12792,banana
8580,banana
45401,apple
43896,peach
45360,banana
21520,banana
57208,apple
70164,apple
44630,banana
16419,apple
9214,banana
16103,banana
98432,banana
98534,banana
7678,banana
7706,apple
58303,banana
54853,banana
29352,banana
84096,banana
42946,peach
15501,orange
84090,orange
84241,orange
59148,banana
83853,apple
35958,banana
22949,banana
45549,orange
63855,peach
26199,apple
63486,banana
49081,banana
31570,banana
49079,banana
51775,banana
36144,banana
64106,banana
66064,banana
81873,banana
2104,banana
36637,apple
40014,banana
51714,banana
39574,peach
69860,orange
69856,banana
19459,banana
66818,apple
94724,banana
8465,apple
10278,banana
58938,banana
58936,orange
40584,banana
24803,banana
33589,banana
69287,banana
69382,peach
69286,orange
69377,orange
18354,banana
38222,banana
38255,banana
21118,banana
18753,banana
17450,banana
26025,banana
120598,orange
57091,apple
120427,orange
73340,banana
19382,banana
47081,banana
45204,peach
45245,banana
47981,banana
28697,banana
61087,orange
38060,banana
24662,orange
46012,apple
52881,banana
52681,peach
55284,apple
7785,banana
49622,peach
35115,banana
12692,orange
585,banana
28305,banana
63346,apple
110822,apple
110802,banana
11659,peach
28580,banana
34033,banana
34103,peach
34087,banana
111174,banana
33219,banana
98800,banana
98691,orange
30771,apple
10752,banana
19290,banana
65999,apple
70500,apple
24477,orange
30778,banana
120978,orange
121217,apple
31520,banana
105861,apple
120980,apple
44912,banana
31884,banana
24952,peach
24939,banana
97413,apple
111038,apple
111103,apple
56078,banana
111108,banana
47671,banana
7996,apple
12021,banana
15337,banana
29889,apple
33796,banana
33803,banana
32493,banana
37696,peach
37708,peach
37678,banana
44852,peach
81079,banana
81164,banana
64059,banana
75353,orange
64860,banana
64884,apple
78709,orange
91510,banana
92673,orange
44068,banana
44975,peach
45052,banana
45059,banana
58652,orange
70747,banana
44802,banana
73573,banana
64669,orange
42673,banana
52541,banana
63676,banana
69220,banana
72749,banana
21553,banana
19954,banana
45128,banana
23129,peach
51840,orange
42752,banana
10259,apple
6280,orange
27168,banana
27218,banana
94205,apple
83165,apple
93929,apple
30823,apple
46441,banana
38460,banana
26358,banana
37608,banana
72201,banana
83983,peach
84028,banana
83954,orange
27719,banana
6109,banana
19102,peach
19157,banana
45458,banana
120285,orange
61532,orange
120358,banana
120241,orange
8173,peach
13416,banana
13331,banana
40697,banana
80112,banana
30689,banana
74457,peach
13127,banana
73121,banana
37514,banana
22678,peach
797,banana
26045,banana
57932,banana
9760,orange
9841,peach
9910,peach
63265,apple
67618,apple
65885,banana
65843,apple
77589,banana
78214,orange
75169,banana
32824,banana
33312,banana
19817,peach
110046,apple
110395,apple
37586,peach
37664,banana
30633,banana
120913,orange
103131,apple
76648,apple
102449,banana
85610,banana
83667,orange
83586,apple
26246,banana
1599,apple
2413,apple
81427,banana
81433,banana
66506,peach
42827,apple
83103,banana
77423,orange
19695,banana
19703,banana
19651,banana
19627,banana
80350,apple
119132,banana
119177,banana
103523,orange
119389,orange
80509,apple
91953,apple
76442,banana
26081,orange
3164,banana
18412,banana
118378,banana
108841,orange
119881,peach
112376,apple
44546,peach
110507,peach
61844,banana
70555,orange
102217,apple
95437,banana
44753,banana
102447,orange
72677,banana
62896,banana
47491,banana
53816,banana
74245,apple
36694,banana
101532,apple
110142,banana
109938,orange
618,peach
72408,banana
73248,banana
328,banana
19009,peach
4575,apple
9628,banana
47490,banana
24278,orange
43466,banana
43496,apple
43314,banana
43339,banana
4446,apple
30241,banana
16818,apple
118612,peach
118775,banana
118815,banana
17601,banana
118634,orange
16746,banana
16689,banana
2381,banana
24362,banana
25763,peach
75819,apple
88428,banana
88372,banana
2459,peach
54816,banana
80798,banana
80797,banana
66780,banana
66857,apple
6803,banana
44451,orange
3435,peach
54994,banana
2782,banana
30924,peach
80871,apple
46435,orange
47026,apple
54741,banana
54799,banana
22388,orange
118891,apple
115938,banana
21288,apple
66991,apple
22561,banana
22809,orange
30665,banana
30662,banana
81939,banana
75885,orange
47775,apple
20412,banana
22128,banana
89149,peach
62042,orange
41399,banana
51622,peach
121784,peach
121737,apple
121638,apple
121669,orange
114704,orange
43272,apple
43275,banana
105029,banana
107663,apple
84875,banana
75357,banana
95473,banana
95449,banana
95434,orange
95552,banana
21199,banana
5516,apple
81690,banana
25297,peach
25201,banana
25211,banana
75109,peach
73557,peach
56910,banana
5513,apple
43163,apple
36354,banana
50842,banana
48678,banana
82821,banana
97161,banana
1410,apple
99433,apple
34899,banana
104011,apple
103987,apple
8944,banana
39702,banana
21903,banana
21970,banana
21873,banana
59318,orange
75660,banana
121557,orange
67171,orange
102607,apple
117249,orange
106975,banana
122067,apple
122188,apple
18075,banana
112207,peach
105675,apple
56391,banana
54106,banana
112440,apple
112469,apple
1126,peach
6512,banana
1188,peach
39469,peach
34286,banana
22656,peach
22694,banana
22707,banana
22719,banana
21814,peach
10972,banana
68307,orange
32678,banana
32627,banana
30824,apple
36780,banana
41099,banana
20028,banana
67532,apple
67553,apple
67570,banana
54911,banana
29981,banana
29923,banana
29873,banana
20650,peach
2980,banana
35113,peach
54660,orange
54671,banana
101847,peach
107022,apple
107006,banana
106916,banana
99336,orange
4886,banana
49778,banana
51802,peach
71442,orange
46920,peach
46972,apple
47229,banana
77808,peach
76693,banana
59448,banana
39230,apple
38770,banana
57188,banana
11359,apple
11349,peach
59887,apple
59847,banana
59882,banana
59802,orange
4068,banana
6768,peach
21587,banana
21506,banana
21490,banana
21631,banana
57645,orange
115349,banana
115341,banana
102252,apple
41265,banana
41328,banana
4925,banana
57252,peach
4782,banana
57277,orange
13827,banana
14831,peach
109035,banana
109043,orange
59392,peach
54464,orange
54402,banana
99580,banana
86010,banana
87359,banana
87318,orange
73544,apple
74108,banana
58015,peach
63317,orange
74099,orange
86358,banana
62430,banana
65440,apple
8813,banana
28282,peach
39375,banana
40932,banana
11197,banana
39050,orange
39036,banana
72613,peach
60324,banana
79461,banana
15009,peach
99176,apple
99303,banana
3380,banana
23294,banana
99847,apple
99834,banana
99929,banana
46906,peach
